"screenName" "isTroll" "created" "text" "isRetweet" "favoriteCount" "retweetCount" "name" "protected" "listedCount" "followersCount" "location" "favoritesCount" "friendsCount" "verified" "description"
Ax2+J+B+F=CD9 La Formula De La Felicidad"
"katy_perry87" "katyperry_news1" NA 1432799065 "Demi Lovato on Taylor Swift: Having a Song About 'Tearing Katy Perry Dow.. Related Articles: https://t.co/98IZ4qq5gi" FALSE 0 0 "Katy Perry News" FALSE 23 1635 "Las Vegas, NV" 689 1885 FALSE "Tweets Latest News about Katy Perry curated using News Analytics Application @ooyuznews"
"katy_perry88" "RealErcanAtes1" NA 1278005750 "Katy Perry 's 200 latest tweets on half a page in the celebritypresence book and videos (page 57)! https://t.co/SMvQ1Bl12h ...." FALSE 0 0 "Ercan Ates" FALSE 63 1880 "Rotterdam, Earth!" 2743 98 FALSE "https://t.co/RjREkgE4W7 and also https://t.co/s5SrmItqIj, a @RealErcanAtes creation!"
"katy_perry89" "seed_33" FALSE 1286517104 "I liked a @YouTube video from @luckystar1982 https://t.co/MmLp2d97XI Katy Perry - Double Rainbow (Music Video) - 'PRISM' OUT NOW!" FALSE 0 0 "Mark Turnipseed" FALSE 0 58 "" 3 35 FALSE ""
"katy_perry90" "ItzelJanell" NA 1419893629 "RT @Nevernyny: 2- Rihanna broke her tie with Katy Perry for having the MOST #1 song this decade on Billboard Hot 100 (9). https://t.co/GrGj‚Ä¶" TRUE 0 116 "Itzel Janell Mu√±oz" FALSE 2 170 "" 1504 586 FALSE ""
"justin_bieber1" "lovxsbieber" NA 1460495883 "RT @JBCrewdotcom: (2) More photos of Justin Bieber spotted playing soccer with some children in Amsterdam, The Netherlands earlier today. (‚Ä¶" TRUE 0 721 "karla" FALSE 4 949 "M√©xico" 36841 1624 FALSE "girls like girls as much as boys is nothing new."
"justin_bieber2" "worlddjb_" NA 1443399356 "RT @JBChart: Global Digital Artist Ranking:

2. Justin Bieber (=)

Songs at #1: 9 https://t.co/CNVacNMyaL" TRUE 0 159 "Sad Boy" FALSE 21 8023 "Canad√°" 2955 3779 FALSE "I LOVE U SO FUCKING MUCH"
"justin_bieber3" "Norberto_Diego" NA 1342408129 "RT @MashupTunes: Let me love you x Dj snake &amp; Justin Bieber x cover by Andrew lambrou https://t.co/UX0Cm2NplE" TRUE 0 592 "Anaya" FALSE 8 403 "Monterrey, Nuevo Le√≥n" 3470 368 FALSE "Doom"
"justin_bieber4" "JDBWorldInfo" NA 1465360588 "RT @umusic: We're planting the seed...just sayin!! We love our #CanadianBoys @justinbieber &amp; @ShawnMendes Ì†ºÌ∑®Ì†ºÌ∑¶‚ù§Ô∏è https://t.co/FC8P6EoGtt" TRUE 0 777 "JB Updates" FALSE 3 614 "Always Updating" 104 487 FALSE "A daily information source for all things Justin Bieber related. Remember to make the world a better place. | Contact us: jdbworldwideinfo@gmail.com"
"justin_bieber5" "_ashleyella_" NA 1409884395 "RT @WestonKoury: justin bieber really strugglin out her to stay unnoticed wearing all these disguises https://t.co/XHZYLXC3Bf" TRUE 0 1825 "Ashley Sartorius Ì†ΩÌµ∏" FALSE 1 151 "Texas, USA" 2183 230 FALSE "| 9/7/2016 Jacob followed Ì†ΩÌµä | musical.ly @ ashsherman |"
"justin_bieber6" "highmark310" NA 1471553984 "Soooo cute love Justin Bieber or die https://t.co/fIXkPYxmHv" FALSE 0 0 "marry me Justin" FALSE 0 18 "Anchorage, AK" 516 43 FALSE "I love Justin Bieber.He is my life.I have loved Justin since I was 5 years old.My dream is to meet Justin Bieber. If I ever meet Justin I will go crazy.‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è"
"justin_bieber7" "lovxsbieber" NA 1460495883 "RT @JBCrewdotcom: Video of Justin Bieber spotted out in Amsterdam, The Netherlands earlier today. (October 7) https://t.co/MqBAxEsp3b" TRUE 0 1767 "karla" FALSE 4 949 "M√©xico" 36841 1624 FALSE "girls like girls as much as boys is nothing new."
"justin_bieber8" "97hbcg" NA 1376880955 "RT @WestonKoury: justin bieber really strugglin out her to stay unnoticed wearing all these disguises https://t.co/XHZYLXC3Bf" TRUE 0 1825 "b r a y a n / 2 DAYS" FALSE 6 1307 ".abigblurworld." 17424 131 FALSE "Raconteur."
"justin_bieber9" "baby_biebsss" NA 1473034451 "RT @theScore: Justin Bieber skates with Jari Kurri, Jokerit. https://t.co/3icTfuqLLc https://t.co/jVd66RATOW" TRUE 0 17328 "Barbara Briones" FALSE 1 31 "Chile" 90 167 FALSE "‚Ç¨l Sabe $orprenderme ¬¢uando Menos Lo ‚Ç¨spero ( DIOS ) Ì†ΩÌ≤ò
Ì†ΩÌ±ëFUTBOL‚öΩ
B¬•‚Ç¨B‚Ç¨R‚ù§"
"justin_bieber10" "OmfgItsZoe" NA 1337717066 "RT @BethhhBieber: \"You can't have sex with him, you have a justin bieber fan account\"" TRUE 0 1 "¬øzo√©!Ì†ºÌæÉÌ†ºÌΩÇ" FALSE 25 2898 "mcfly, tswift, the vamps, 5sos" 30649 1897 FALSE "flower crowns // concerts // lipstick // coffee // ‚ôéÔ∏è"
"justin_bieber11" "kakraemer2" NA 1460153244 "RT @Wonderwall: #GivingCanadianThanks for Justin Bieber https://t.co/6skf9qs1Xy" TRUE 0 995 "K. Kraemer" FALSE 1 7 "" 9 32 FALSE "Owner of Willy and Blaze,
I'm a fan of One Direction, Justin Bieber, R5, Zayn, and Horse racing."
"justin_bieber12" "featstaxx" NA NA "I added a video to a @YouTube playlist https://t.co/TC2QFHsfKl Justin Bieber - As Long As You Love Me ft. Big Sean" FALSE 0 0 NA NA NA NA NA NA NA NA NA
"justin_bieber13" "BethhhBieber" NA 1343843320 "\"You can't have sex with him, you have a justin bieber fan account\"" FALSE 1 1 "befff" FALSE 6 1300 "reading, berkshire" 9894 738 FALSE "drugs not pugs"
"justin_bieber14" "RJustinTalk" NA 1459086388 "Press: [CBS 8 San Diego] #JustinBieber Wears the Most Ridiculous Disguise in Amsterdam -- See the Pics! https://t.co/Nqcfok87EI" FALSE 0 0 "JustinFanRetweets" FALSE 74 5051 "" 10690 5179 FALSE "Some seem to always know every latest news, gossip and development about #justinbieber, and some don't."
"justin_bieber15" "saifboybelieber" NA 1391483815 "RT @JBCrewdotcom: Another video of Justin Bieber spotted out in Amsterdam, The Netherlands earlier today. (October 7) https://t.co/gSHLuRqi‚Ä¶" TRUE 0 1285 "Saif" FALSE 6 2111 "Riyadh, Kingdom of Saudi Arabia" 10767 1685 FALSE "My girlfriend is better than yours/My Bae. @shahadtariq123"
"justin_bieber16" "zikIaus" NA 1305236563 "But you can't tho. First you're not talented and second you're not Justin Bieber https://t.co/wFGu9g038v" FALSE 1 1 "Sp√∏√∏kyR√∏ugh D(ee)ick" FALSE 128 5494 "#BLACKLIVESMATTER" 8136 332 FALSE "Daddy Klaus's #1 dick rider"
"justin_bieber17" "featstaxx" NA NA "I added a video to a @YouTube playlist https://t.co/yvyFhTkJWd Major Lazer - Cold Water (feat. Justin Bieber &amp; M√ò) (Official Lyric" FALSE 0 0 NA NA NA NA NA NA NA NA NA
"justin_bieber18" "bizzlrauhl_" NA 1438975666 "RT @BBCR1: Justin Bieber (7 and 6 on the #OfficialChart) has a really fluffy dog. Ì†ΩÌ±çÌ†ºÌøºÌ†ΩÌ±çÌ†ºÌøºÌ†ΩÌ∞∂ https://t.co/wB7Py0Kff5" TRUE 0 1399 "JUSTIN, MY ANGEL" FALSE 2 245 "Chile" 1698 245 FALSE "Isadora | If Justin smile, I smile\\ He followed me 27/09/2016"
"justin_bieber19" "mina3600" NA 1367263123 "RT @theScore: Justin Bieber skates with Jari Kurri, Jokerit. https://t.co/3icTfuqLLc https://t.co/jVd66RATOW" TRUE 0 17328 "mina berhmoun" FALSE 7 1342 "" 7673 1998 FALSE "What Do You Mean :) justin bieber ;)"
"justin_bieber20" "biebolizer" TRUE 1411571345 "Justin Bieber rocks an hilariously bad disguise in Amsterdam https://t.co/DcpFbM2dT7 https://t.co/CdunzcMHFZ" FALSE 0 0 "Bieber News" FALSE 112 1518 "" 0 1037 FALSE "The latest trending Justin Bieber news, collected by Trendolizer"
"justin_bieber21" "jb_sticker" NA 1434508225 "https://t.co/AU4vAtgTD8 Justin Bieber | sticker 01 #justinbieber https://t.co/3CwSvFpS7b" FALSE 0 0 "Justin Bieber" FALSE 12 41 "" 0 77 FALSE ""
"justin_bieber22" "mymamalikesyou" NA 1448874794 "RT @Wonderwall: #GivingCanadianThanks for Justin Bieber https://t.co/6skf9qs1Xy" TRUE 0 995 "Heartbreaker¬∞" FALSE 1 215 "New Zealand" 5270 225 FALSE "he's coming to my county and I'm not going  Purpose Tour NZ"
"justin_bieber23" "crtkftauryn" NA 1393856949 "RT @Iyricart: Justin Bieber // Life Is Worth Living https://t.co/GpgKrOTKIf" TRUE 0 2977 "ana" FALSE 10 1232 "Con Mario Jefferson" 14505 2314 FALSE "Carlana is real. √óaaa√ó
El fin es el principio de algo nuevo.
@CFOAurynCoruna #GraciasAuryn"
"justin_bieber24" "MajitoMoo_01" NA 1440963886 "RT @oddszatania: casey singing 'baby' by justin bieber is something i'm never gonna stop talking about Ì†ΩÌ∏ÇÌ†ΩÌ≤ï // via @drumlineash https://t.co/‚Ä¶" TRUE 0 70 "Erin Everly" FALSE 20 666 "Calum's heart " 7318 536 FALSE "The way you like. The answer is in your heart"
"justin_bieber25" "mauliananina" NA 1253423877 "I liked a @YouTube video https://t.co/o0ERJWWuhI \"Sorry\" - Justin Bieber (Alex Goot, Against The Current, Kurt Schneider)" FALSE 0 0 "Nina Mauliana" FALSE 2 331 "Indonesia" 58 268 FALSE "ONE OF A  MILLION KIND"
"justin_bieber26" "thecountrymix" NA 1459539703 "On Air: Justin Bieber - Rascal Flatts - That Should Be Me. Listen now AAC: https://t.co/qxw8M4lhpo or MP3: https://t.co/YY1IT57txE" FALSE 0 0 "The Country Mix USA" FALSE 8 68 "Kentucky, USA" 3 1 FALSE "Blending Today's Top Country Hits with Yesterday's Classic All Time Favorites."
"justin_bieber27" "helenfuentes20" NA 1415658326 "RT @WestonKoury: justin bieber really strugglin out her to stay unnoticed wearing all these disguises https://t.co/XHZYLXC3Bf" TRUE 0 1825 "helen" FALSE 0 219 "" 3936 236 FALSE "rhs"
"justin_bieber28" "R5_sonder" NA 1333057917 "RT @MashupTunes: Let me love you x Dj snake &amp; Justin Bieber x cover by Andrew lambrou https://t.co/UX0Cm2NplE" TRUE 0 592 "Val" FALSE 6 826 "Smilla" 5343 871 FALSE "R5 [6.12.15] Mejor dia de mi vida. Justin ‚ù§  Someday we will break the distance. Conoc√≠ a Castel y a Bondar [14.07.16] BNT [08.10.16] Martina"
"justin_bieber29" "marcusvlogs2" NA 1351971237 "Justin Bieber Sucks In My Opinion 2016 https://t.co/VOis9yKKWV via @YouTube" FALSE 0 0 "Marcus Vlogs" FALSE 31 1112 "" 8620 1053 FALSE ""
"justin_bieber30" "ppolyanalim" NA 1383343775 "Cold Water - Major Lazer feat Justin Bieber" FALSE 0 0 "Polyana" FALSE 4 10434 "" 18904 5371 FALSE "‚ò™ snap polyanalim"
"justin_bieber31" "MisriYash" NA 1475799989 "This is the reason why Justin Bieber has a great fan following because he respects other artistsÌ†ΩÌ∏Å https://t.co/s0uHnIb22i" FALSE 2 1 "YASH MISRI" FALSE 1 39 "" 235 65 FALSE "a FOOTBALL player ‚öΩ 
CRISTIANO RONALDO fan ‚öΩ
 REAL MADRID fan Ì†ºÌøÜ
MUSIC lover Ì†ºÌæ∂"
"justin_bieber32" "twaimzvibe" NA 1343201328 "RT @WestonKoury: justin bieber really strugglin out her to stay unnoticed wearing all these disguises https://t.co/XHZYLXC3Bf" TRUE 0 1825 "ali / 2" FALSE 39 6077 "i dont know, i think vegas" 28056 5549 FALSE "ugly & proud, also I'm 40% potato"
"justin_bieber33" "kyanasdfghjkl" NA 1441721792 "RT @WestonKoury: justin bieber really strugglin out her to stay unnoticed wearing all these disguises https://t.co/XHZYLXC3Bf" TRUE 0 1825 "kiana" FALSE 3 304 "" 1291 225 FALSE "XIIXXIVMMII @bllrkiana @hzkhelisha"
"justin_bieber34" "samkelleher__" NA 1372858353 "RT @dvnutlinsky: @TheChainsmokers justin bieber" TRUE 0 8 "sam kelleher" FALSE 5 556 "Springfield, PA" 4762 1886 FALSE "yark"
"justin_bieber35" "samkelleher__" NA 1372858353 "RT @bealrignt: ‚ú® justin bieber's smile ‚ú®
#WorldSmileDay https://t.co/MqFJwqflXj" TRUE 0 3 "sam kelleher" FALSE 5 556 "Springfield, PA" 4762 1886 FALSE "yark"
"justin_bieber36" "kyanasdfghjkl" NA 1441721792 "RT @JBCrewdotcom: Video of Justin Bieber spotted out in Amsterdam, The Netherlands earlier today. (October 7) https://t.co/MqBAxEsp3b" TRUE 0 1767 "kiana" FALSE 3 304 "" 1291 225 FALSE "XIIXXIVMMII @bllrkiana @hzkhelisha"
"justin_bieber37" "livexjustin" NA 1376445293 "Get out, she belongs to Justin Bieber https://t.co/ExqqZCe9ey" FALSE 0 3 "val" FALSE 14 4271 "" 13503 1802 FALSE "One day at a time."
"justin_bieber38" "tays_costaa" NA 1415204092 "RT @JBCrewdotcom: Another video of Justin Bieber with a fan in Antwerp last night. (October 6) https://t.co/JHCi0Ua87E" TRUE 0 1177 "Tays Drew" FALSE 1 594 "Jacupiranga, Brasil" 1849 143 FALSE "‚ô• JB ‚ô•
.......
‚òÖI LOVE YOU JUSTIN‚òÖ"
"justin_bieber39" "LegendGaming1" NA 1360108460 "I liked a @YouTube video from @pandmusic https://t.co/hdHFJDGRPY DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video]" FALSE 0 0 "Tom Sheardown" FALSE 0 47 "" 44 106 FALSE "I am a guy that does game commentary on YouTube"
"justin_bieber40" "julietteturne19" NA 1475720245 "I really want to win Justin Bieber tickets please #NovaFM @nova1069" FALSE 2 0 "juliette turner" FALSE 0 29 "" 56 143 FALSE "~the girl from the Gold Coast aus who got her dad to drive her 10 hours just too stand outside sunrise last year at 4 am every morning for #bieberisland tickets"
"justin_bieber41" "BrookeSteele22" NA 1448560588 "Justin Bieber Wears a Disguise in Amsterdam | https://t.co/XemN00Y40L - https://t.co/XemN00Y40L - https://t.co/f2KJhxAINi" FALSE 0 0 "Brooke Steele" FALSE 14 1818 "United States" 0 1237 FALSE "Nothing you wear is more important than your smile."
"justin_bieber42" "kylie_124" NA 1459876644 "RT @WestonKoury: justin bieber really strugglin out her to stay unnoticed wearing all these disguises https://t.co/XHZYLXC3Bf" TRUE 0 1825 "Kylie" FALSE 0 62 "" 6183 41 FALSE ""
"justin_bieber43" "TrueBelieberBr" NA 1375755626 "RT @billboard: Justin Bieber lands 5 #MTVEMAs nominations https://t.co/enof43DjBT https://t.co/eMAHbx1DYb" TRUE 0 22667 "Justin Bieber" FALSE 10 1564 "Brasil. Canada. EUA" 3419 1040 FALSE "@justinbieber saved my life! (27/12/2014) #BELIEBER #BIEBERFEVER #ThisIsForever #Shots I'm at BKSTG!"
"justin_bieber44" "faby5hm" NA 1472221365 "RT @dinahotline: Let me love you - DJ Snake ft. Justin Bieber https://t.co/PANcBdkWgC" TRUE 0 1580 "Fayb" FALSE 1 91 "in world " 34 37 FALSE ""
"justin_bieber45" "marcusvlogs2" NA 1351971237 "Justin Bieber Sucks In My Opinion 2016: https://t.co/ZMi1nc6MTI via @YouTube" FALSE 0 0 "Marcus Vlogs" FALSE 31 1112 "" 8620 1053 FALSE ""
"justin_bieber46" "leahlovesjbiebs" NA 1255257955 "RT @LostInBiebsEyes: On this day. On this iconic day. Justin Problematic Bieber released the song ‚Äòheartbreaker‚Äô and changed music forever." TRUE 0 23 "Ì†ΩÌ≤´" FALSE 37 2189 "justin" 1866 73 FALSE "3.12.13"
"justin_bieber47" "caroldrew1234" FALSE 1475522588 "JUSTIN BIEBER ‚ù§" FALSE 1 0 "Carol Drew" FALSE 0 22 "Petr√≥polis, Brasil" 47 36 FALSE "O rap √© compromisso , n√£o √© viajem ‚ô™"
"justin_bieber48" "CodyMyAngel143" NA 1284824060 "RT @Wonderwall: #GivingCanadianThanks for Justin Bieber https://t.co/6skf9qs1Xy" TRUE 0 995 "abi loves jb" FALSE 47 1747 "Justin is my cutie pie" 107734 478 FALSE "There's a dream that I've been chasing want so badly for it to be reality. ‚ô°
@Justinbieber 17|08|15| @Lucahoficial 
@Codysimpson 16|04|12 | @Screamau |-/"
"justin_bieber49" "jbxhemmings" NA 1323473198 "RT @JBCrewdotcom: Photos of Justin Bieber with a fan in Antwerp tonight. (October 6) https://t.co/MW2iM86Apb" TRUE 0 1439 "giorgia" FALSE 11 1842 "" 23832 2344 FALSE "@halsey: music is fucking beautiful."
"justin_bieber50" "thearamallari_" NA 1414403142 "\"@haileybaldwin If you don't like Justin Bieber's new album then get out... Leave right now! It is so good. #grindinnnnn\"" FALSE 0 0 "sheynnn" FALSE 3 669 "" 12704 452 FALSE "you can account on me"
"justin_bieber51" "gomezp4jera" NA 1456507517 "RT @cyrusfobica: 9- Justin Bieber. https://t.co/iVmUdqUWKm" TRUE 0 1128 "Flor Vigna;" FALSE 5 496 "Wonderland " 749 488 FALSE "Mujer Bonita Es La Que Lucha Flor Vigna  Dalasito Pambisito German Garmendia EVOLution Revival #SG2 1989  #KINDNESSLENA‚ú® Y #THEPIJ4SREVIV4L"
"justin_bieber52" "TrueBelieberBr" NA 1375755626 "RT @theScore: Justin Bieber skates with Jari Kurri, Jokerit. https://t.co/3icTfuqLLc https://t.co/jVd66RATOW" TRUE 0 17328 "Justin Bieber" FALSE 10 1564 "Brasil. Canada. EUA" 3419 1040 FALSE "@justinbieber saved my life! (27/12/2014) #BELIEBER #BIEBERFEVER #ThisIsForever #Shots I'm at BKSTG!"
"justin_bieber53" "SheSoShani" NA 1240540910 "#NowPlaying \"Juke Jam by Chance The Rapper, Justin Bieber, Towkio in @TIDALHiFi https://t.co/BVKLBMNPYX" FALSE 0 0 "S H A N I" FALSE 22 229 "Baton Rouge, LA" 168 227 FALSE "With every tear came redemption and gave my soul a new song. Mommy Blogger #Imperfect #Resilient"
"justin_bieber54" "jb0428195" NA 1434506661 "@i3_urnsy All your Justin Bieber music is right here - https://t.co/CjM27GRTGP" FALSE 0 0 "Justin Bieber" FALSE 3 111 "" 14 18 FALSE "All the best Justin Bieber news in one place - we are not affiliated with Justin Bieber"
"justin_bieber55" "nialivin" NA 1452642851 "RT @WestonKoury: justin bieber really strugglin out her to stay unnoticed wearing all these disguises https://t.co/XHZYLXC3Bf" TRUE 0 1825 "NiaLove" FALSE 1 71 "" 4026 194 FALSE "snapchat: crave.nessa | i wanna travel to distant lansss"
"justin_bieber56" "unwrittem" NA 1354942367 "I posted \"00:45\" for my story Under control Justin Bieber &amp; Jason McCann ( #wattys2016 )\". https://t.co/IgnAA6ZXa9 https://t.co/xJ3QsYecvv" FALSE 0 0 "Wattpad" FALSE 0 38 "canada" 422 22 FALSE "I update my books every Friday and Saturday. Under Control. Innocent. on https://t.co/xsz6HKtNRx Link below!"
"justin_bieber57" "unlockspinosaa" NA 1454980018 "RT @STYLESCONFUSA: 32 - justin bieber https://t.co/PyNjOFXBZk" TRUE 0 3795 "Isa" FALSE 1 792 "Universo" 1101 787 FALSE "Magcult, belieber, azalean, katycatÌ†ºÌºà"
"justin_bieber58" "marylandkyra" NA 1435204623 "RT @MashupTunes: Let me love you x Dj snake &amp; Justin Bieber x cover by Andrew lambrou https://t.co/UX0Cm2NplE" TRUE 0 592 "kyra ‚ú®Ì†ºÌºàÌ†ºÌºüÌ†ºÌºûÌ†ΩÌ≤òÌ†æÌ∂Ñ" FALSE 6 302 "Miami, FL" 10608 300 FALSE "designated goofball"
"justin_bieber59" "belieberornah96" NA 1333070788 "RT @Wonderwall: #GivingCanadianThanks for Justin Bieber https://t.co/6skf9qs1Xy" TRUE 0 995 "Aimee F" FALSE 4 747 "NJ‚ù§Ô∏èFL‚ù§Ô∏èVA" 32266 250 FALSE "#Belieber #Arianator Love them both @arianagrande followed 7/21/15 @frankiegrande followed 8/23/16 @justinbieber Grammy winner 2/15/16‚ù§Ô∏è #PurposeTourOrlando"
"justin_bieber60" "Whoislolys" NA 1467142735 "RT @STYLESCONFUSA: 32 - justin bieber https://t.co/PyNjOFXBZk" TRUE 0 3795 "Luciana perig√≥tica" FALSE 1 1055 "Rio de Janeiro, Brasil" 2633 878 FALSE "100% gospel"
"justin_bieber61" "i3_urnsy" NA 1360714084 "RT @ComplexMusic: Justin Bieber rocked a fake goatee and mustache in Amsterdam‚Äîbecause why not? https://t.co/gNZXiKZDXY https://t.co/CcCsit‚Ä¶" TRUE 0 12 "brett burns" FALSE 1 218 "" 4945 144 FALSE "#TCU19"
"justin_bieber62" "unwrittemb" NA 1339691268 "I posted \"00:45\" for my story Under control Justin Bieber &amp; Jason McCann ( #wattys2016 )\". https://t.co/PiksaMV1Qq https://t.co/vdLkDzQdCe" FALSE 0 0 "Marina" FALSE 7 2152 "Montr√©al" 29947 2105 FALSE "‚ôõ ¬´ I've been around million stars, none of them shine brighter than you ¬ª"
"justin_bieber63" "Putrihns_" NA 1363497224 "Let Me Love You (feat. Justin Bieber) by DJ Snake ‚Äî https://t.co/PPLsPZez24" FALSE 1 0 "Putri Hns" FALSE 0 515 "Kediri, East Java" 173 110 FALSE "Sedang berjuang demi Strata 1 dan perjuangin kamu || 
ig: putrihns"
"justin_bieber64" "catttherinex" NA 1300650971 "Justin Bieber is so grotesque" FALSE 0 0 "Caterlina" FALSE 3 1215 "Birmingham / Liverpool" 15318 211 FALSE "20, UoL, AVFC‚ú® i wanna rock with somebody.. peace heartlessness n beer x"
"justin_bieber65" "Kassondramerme1" NA 1461022059 "RT @justinbie8er94: Video of Justin Bieber outside the arena in Antwerp, Belgium. (October 6) https://t.co/wIQ1cEsoRj" TRUE 0 33 "Kassondra Mermea" FALSE 0 216 "" 4679 320 FALSE "Faith, im a belieber!"
"justin_bieber66" "MarketBurnette" FALSE 1460744501 "'It must be a really tough #JustinBieber,#justin,#bieber #selenagomez #justinbiebersongs https://t.co/hO5M4KTlji https://t.co/YqN5VZ3AfG" FALSE 0 0 "Vernal Burnette" FALSE 86 73 "" 0 64 FALSE ""
"justin_bieber67" "CodyMyAngel143" NA 1284824060 "RT @JBCrewdotcom: (3) Another video of Justin Bieber spotted out in Amsterdam, The Netherlands earlier today. (October 7) https://t.co/8GOL‚Ä¶" TRUE 0 1040 "abi loves jb" FALSE 47 1747 "Justin is my cutie pie" 107734 478 FALSE "There's a dream that I've been chasing want so badly for it to be reality. ‚ô°
@Justinbieber 17|08|15| @Lucahoficial 
@Codysimpson 16|04|12 | @Screamau |-/"
"justin_bieber68" "ziggy9480" NA 1375550332 "'It must be a really tough #JustinBieber,#justin,#bieber #selenagomez #justinbiebersongs https://t.co/yIprT28uPu https://t.co/XqDjdLYBQ8" FALSE 0 0 "StoreBum Punch Cards" FALSE 418 986 "St Thomas, US Virgin Islands" 573 1356 FALSE "We specialize in Loyal Customers. Formed and based in The US Virgin Islands, St.Thomas;we exist to help local business owners increase their customer retention"
